COMNID,DPAY_SETTLEMENT_AMOUNT_202406,DPAY_SETTLEMENT_AMOUNT_202407,DPAY_SETTLEMENT_AMOUNT_202408,DPAY_SETTLEMENT_AMOUNT_202409,DPOINTS_USE_202406,DPOINTS_USE_202407,DPOINTS_USE_202408,DPOINTS_USE_202409,DPOINTS_GIVE_202406,DPOINTS_GIVE_202407,DPOINTS_GIVE_202408,DPOINTS_GIVE_202409,DCARD_USE_AMOUNT_202406,CONTRACT,CONTRACT_PERIOD,GENDER,AGE
454,82846.04254632667,96521.57953992911,72053.74728227351,126255.53318718541,301.82053454059854,349.61962429154363,374.8532242967829,355.4937739228364,243.66243941715283,292.5134163638558,267.7008613909397,293.0986307965411,162310.06898250282,1,3,1,60
455,65491.392198211455,71665.47816399268,71280.03144027715,71544.14771078157,389.58278329182946,463.07007071401597,414.5910489437285,479.71485728726566,352.65078050242806,358.2795278909474,347.7230314819465,320.2449920006275,114727.84725286855,1,1,1,57
456,59319.020308479194,63370.32623876886,64966.71187055957,52790.837849440104,540.4834205989637,553.8457800162279,518.4686912860133,522.3805259910305,268.1142128793483,288.20833837009866,286.6550421951446,286.6358966438512,116067.85767240863,1,1,1,48
457,69245.2188250176,90810.87824286227,71332.47215874975,99991.20476654326,322.4325005456974,314.97032363265475,334.5889390876701,302.419517128032,141.88307713112653,134.139734940736,189.35245634682315,175.70846533345738,134559.2230844878,1,1,1,62
458,43417.40966667466,63344.567089765944,69205.38558954503,37593.79695668553,388.36715462504594,414.367569026007,377.12744601938675,419.22509505563266,120.15040541698627,133.587006014933,132.45916927908158,162.47966113460623,226715.5402502238,1,1,1,58
459,58962.67036616286,60540.43751785051,46572.65085564152,63905.41402248394,431.222908231935,435.37107363965123,483.3329829144913,434.2416575871557,118.66515324225864,133.78840887619737,105.90271471149516,94.56189238219811,137301.9919112469,1,3,2,69
460,48296.248881660154,49233.35385686609,49625.17507552939,45600.686378028506,397.6387418386564,444.1824339305812,472.90738520708044,457.28988138057804,288.85236400923895,327.2139656623175,278.12107976484566,309.25520269782555,197001.56116469592,1,2,1,23
461,113059.10547428919,126114.43565086923,113475.0361197964,101901.46940157044,379.04303710390656,387.5089570003344,390.3517299751492,386.05139702872685,328.6665086659197,328.7250614142071,376.9498702770191,331.71266347653034,160451.2856793092,1,2,2,24
462,70056.9337428819,91122.59956598055,61069.64961824106,76504.90754560803,460.1637226051789,428.2428130153556,512.6566654113046,455.8064720633259,393.5919524543046,357.2829890901079,377.1868315816898,369.8261224712524,135518.58990772805,1,1,2,23
463,58551.45750766619,71522.29216270799,83942.26192737994,53042.90865253882,356.33911028623794,530.0798876269639,491.7036681201805,479.81698679591307,318.8464689019588,307.48313805703424,316.8973078555479,309.1710720863851,163056.09840255036,1,1,2,55
464,73624.6612722565,103248.48569340524,67969.18299072456,84469.41517691425,237.28927057371976,235.3316303471448,272.8386383185683,280.67984682610717,304.24091843551565,363.22970048976384,323.48138956193947,324.92752636478264,192638.5913534532,1,1,1,64
465,72124.34224844174,94103.51066349758,70693.35831849117,78161.09652127036,456.4627238361998,492.3593766472035,473.39556111188705,465.8337944761085,167.84293177745815,171.92078156594823,174.63157502853915,222.01370275098262,116807.64756117096,1,2,1,35
466,65215.15136752246,79990.96635784316,86476.36510299715,66260.63215650585,454.8032113717589,435.56824887395294,556.5171445589485,489.2583379887248,125.78282377830949,133.94833681785977,151.63922759861774,167.74800152076284,228347.8645271737,1,2,2,44
467,83038.81071901618,83897.52740605349,100035.87812201328,86725.63365196047,322.8134261066899,263.7599664836026,345.3062442446665,365.03872687219234,275.469977628751,321.1247183144265,299.25061326658107,294.9574572312269,128242.52407075974,1,1,2,33
468,83606.73354600041,82050.27908362843,81852.05784312914,91687.41968239043,351.31576104630255,406.72857830032825,411.4835231338258,412.6073841930019,262.4732322956148,281.0950351239228,269.5818916706858,268.93003390253347,142549.79986835917,1,3,2,30
469,63622.47356994053,65516.1595976423,77579.84755891708,81537.66796458085,425.9097144122024,473.56392691415607,509.23927768029534,486.12142356386084,247.59729677593901,270.48487957833595,298.7176518956195,250.98160143493894,208823.43017752992,1,2,1,48
470,59151.396337344406,76015.76965126797,71961.04893100506,66257.19417114361,310.7512375158949,416.9135877661354,388.1265370921545,356.5015819462406,260.66844402635417,256.4151832417276,289.48764053408723,279.54161550428125,132191.32003735044,1,2,1,53
471,74032.88739034427,92765.4368500865,102495.39280230473,86869.49216875859,507.5035378020641,519.2842100070724,492.1291871990255,538.0903860906392,247.84301397246304,269.35526671328313,294.48422898773623,295.98240409273205,184945.6699629274,1,1,1,41
472,30990.828038752796,38136.0470493963,38808.861698107954,42748.771458608135,601.4614466097601,631.8929278995623,638.7920422765627,705.9303172758501,349.6022151452223,376.6090568363469,369.19854004526997,366.5209953178976,160859.2280483136,1,3,2,33
473,44346.91941511074,61383.40669834132,48001.27690320657,58269.13920954008,282.6332189757676,292.9133894145516,352.5610253560938,297.6573674611161,335.7071928334577,329.7409229126208,351.581628323776,354.6266861648533,191413.06521871468,1,1,1,43
474,98350.05786217155,104884.41048701247,97059.46186345741,128155.1749040801,230.84588603840825,306.865901731629,202.12997269414612,226.43872045346285,278.68237269772254,323.07587411343314,284.7432609996753,288.3246511893293,47124.756684579115,1,1,1,58
475,109801.95579660719,119127.04552230118,103968.43386655883,96108.49107383704,413.10657612909404,458.2473969419943,421.7409373773109,435.648126875542,314.9777518785307,296.31589008726047,322.6429220422566,282.1971491128848,101497.5407540349,1,3,2,45
476,73472.78365561563,83252.84750364417,65110.050063254545,67921.53261426573,449.10351858293683,434.76636618016164,513.6479724700625,498.42140200794665,269.2763751112151,308.1126357415343,294.49401959263196,316.9649567165032,208968.00545240502,1,3,1,62
477,87244.58132212349,71735.19650259004,107984.32502805839,117980.62126560888,399.8710468866649,378.05227446184216,361.5573105827176,374.17167245401527,224.0096325266007,205.647251232968,201.73031309392434,204.16448947991736,239494.29696150075,1,3,2,55
478,89243.51236820538,82090.61506710562,86440.64207106837,82365.25558203172,524.404784100179,549.6476332778983,591.7093231450457,513.7298744508236,283.8079489349747,287.6270088402717,313.12213060238844,341.62197880157635,144074.41943627282,1,2,1,58
479,138875.80275947883,151074.62001188347,148360.5816568015,99350.76082051703,226.83451144429347,255.76981032950502,308.5817346084695,262.8818951742634,148.40961755895256,128.5024135482071,124.31380035733324,142.36258033389578,156224.13286778372,1,1,2,35
480,101959.5343165317,105136.18158505719,120562.46942846218,99346.97308147325,428.06472755268214,492.44737687736495,467.32598883849255,487.2346304864848,299.6902964549843,345.20990794725054,330.88216557085383,374.81700835609956,203558.53774119582,1,2,1,57
481,73109.47524806455,65476.49768887534,49140.078463895086,79465.74112283341,301.55873887577445,364.365912074556,322.3577387774406,327.2029631157289,142.20043836192383,154.3010849206874,147.73249532837048,166.56459548604354,200410.21233149196,1,3,2,51
482,59267.51345427637,36587.96743071792,76235.67636439599,21632.49442652332,511.90105212813285,566.2232196865765,563.3170243962406,590.1554411533773,243.22628041148508,295.2336511724455,247.48681109146304,244.22387031916105,64914.75898885864,1,2,1,25
483,38887.167431502676,44213.26614182849,48535.836536248564,67880.10819316778,570.0488194666436,590.8254579428822,679.1899700768549,634.1928588740092,179.1811750806237,211.10248454460492,135.3645190636639,170.09937372068305,155337.9800109655,1,3,2,53
484,76777.2809012805,83353.41578840566,89289.85317702979,73363.58575936043,309.0037033458436,368.30309510169116,379.56707462966256,330.54125999477867,267.0976295280777,270.6105053395971,275.48985364716015,290.8884194325148,174489.56469547248,1,3,2,27
485,61619.80286172583,56033.755596030474,54932.146433334914,69801.43182212666,302.77701439667726,373.0294531800091,348.80601556334415,344.2058532707932,231.6490497854286,222.16059902756038,283.3680752174933,229.8103241836008,235893.65161614,1,1,1,49
486,48265.42321583342,52985.77517832646,42493.433026664294,48165.20262788558,439.81118757229797,488.1296003952317,467.7141821493679,510.8391064547686,92.66139340630986,96.32364787451657,116.22588770619885,114.87830700329252,301219.3838799956,1,1,1,46
487,64606.60142986571,72132.40978747842,72934.69299290533,47743.27102708885,361.6058379469332,312.4106638486469,364.7981660884864,335.6039101979316,277.71434808647757,265.67204856051796,299.1753336994064,256.31718730983613,169624.0003002942,1,1,2,26
488,58871.00438910575,65075.91163497443,86984.21353168973,42311.4179081808,336.9292150743529,405.77888139592727,402.77368600527916,366.8175831959885,173.93006894379607,225.85062826977804,161.277434991516,203.8807634753656,114924.6743623242,1,2,1,46
489,101617.97684237424,90183.64345212808,125782.5924552301,99716.59015503808,331.18247452469495,423.48134600177104,365.2380799259604,394.54167350637147,325.74296033620953,331.6989766784042,300.32601630578296,325.2399766452883,199991.44819412596,1,1,2,44
490,87760.53240093753,84489.9441609078,112819.0701960115,113917.87377674358,154.9746455072867,125.39703552828318,210.4339224566922,193.27630073580036,215.16609849433172,239.20550364030396,223.0162627515056,230.02386695463022,238588.42927007648,1,3,2,65
491,75988.41037903892,76794.3206901203,77536.53193053062,77627.47435216537,337.8075710480904,406.17230884011707,438.2883551349282,374.515966131862,241.44926005612083,281.41162701858633,277.58767862930074,320.43876470068125,176439.85907017457,1,1,1,60
492,100977.06461878322,115320.61408817515,102396.43208277298,101770.90002952432,308.75174387567426,318.5264629897106,277.0465221570884,385.94127684354584,167.66776476996932,201.4805937021018,221.8335932094879,174.6647488243922,136806.19507057485,1,2,1,34
493,93436.20735939918,86439.70628845273,72177.70673400445,67528.2324640989,313.4736277510313,344.06208935613625,375.4852367141402,415.84751404485155,173.97876688185823,241.01363850539343,212.05820035036942,186.51860416335282,217231.0986573779,1,1,1,44
494,60352.914069285405,67493.0154522015,56915.03127707447,80716.56929632662,509.9694594464046,517.1417717639818,585.6071394485248,533.752049079214,193.2003494101702,218.49659578076927,247.22115977747495,180.7181231126089,202228.64600125322,1,1,2,41
495,105070.82730074237,106628.30212570383,85829.09234734684,132425.50063324696,267.40799411156985,269.9036318599651,257.53259021924333,277.1008790645254,293.70258111186865,265.3505747384565,313.4474638656912,319.73505620734784,132631.67790176472,1,1,2,37
496,83200.85450827389,87501.86650059356,82079.16875899395,108549.35935429338,437.4938214515422,523.0802659602376,532.1457914205293,475.685234072884,344.5010430171488,390.1359089196386,411.48755450154056,378.9803963681721,198119.68736186094,1,2,1,31
497,51854.26549750564,51971.78422925346,52530.83904075275,66641.63700078336,357.6054952017319,358.71175200235365,351.39359509336873,405.32868417036383,164.43135489849482,204.28122245139684,227.0513939942277,201.24707800629875,239235.34108876047,1,3,2,42
498,71343.92974490373,83875.16771938631,74088.92834558975,80540.67706638851,372.2504391344806,400.99118991421204,385.25646300622867,411.19335000561796,335.12158999719895,340.6404978897359,333.96047024440526,333.280446273175,234845.38802711625,1,3,2,64
499,58047.54459541114,53282.74705490907,64068.63624927236,44248.56766266633,439.9239396448979,454.8472530387828,469.83400906526225,425.71927564448174,71.47286163152732,90.95610495663952,65.64051235739655,52.551430936569304,170864.99173477184,1,3,1,58
500,45060.50965724571,60844.36933260898,56693.4158042206,48656.71848004741,418.7455865680153,456.76781523657024,424.79523874201095,448.28545345885783,137.94173935200573,161.60615540182454,128.10862917281378,187.87921383616847,166331.56165138877,1,1,2,44
501,92157.78971803331,100602.08333200928,98344.4464813173,88265.64790043628,422.2249414713735,457.11097539061166,438.54232762921174,417.85665948711863,169.9817479005846,148.60481515542068,167.1165183335186,182.01022109520173,233243.44235852486,1,1,2,29
502,119909.75568557558,117737.88802485107,111211.01577328952,90805.65117463196,485.30042863010186,507.3792109169645,517.7757304791467,549.5666307895444,105.90652607432956,124.07453617747295,143.43723834875803,136.71713061277504,112910.69759538889,1,2,2,49
503,53951.17333687234,45461.54452585251,28468.344804430926,67884.29981109766,305.43937793014226,367.08375936459237,392.3333254136112,380.07660258797966,98.4311138834185,116.88988507439048,163.93200116397657,126.60569944598836,195744.42064225613,1,3,1,29
504,87519.5546334858,77703.96612217015,84355.68143298989,80821.93553792729,275.86608164671804,358.0250835224612,336.8436605619093,314.07584039834586,268.9769870819769,304.34820853579083,257.14043348910207,292.52075210225695,109401.64756882301,1,1,1,53
505,55280.849981379775,60510.621053783005,55317.740965319404,84926.27722909307,253.65959304606938,214.45739380620745,250.68590093405197,284.2453057060846,210.9183617795144,217.55690281535868,234.06782205571065,204.29745190390238,250993.17904593915,1,1,2,65
506,67950.0081079013,66957.42363845721,75850.29330404932,83483.68833610626,269.6804508209091,274.8641875983774,329.5540520011362,308.78962925411975,256.65008185126044,289.4704844717617,244.06626938061643,283.50631620766495,153329.83596987036,1,1,1,32
507,70923.53372327775,44461.87839941011,79063.57027554695,76502.8911647239,654.5752603422748,707.4218574711318,707.5698733131933,710.662830817447,267.2281589049046,311.31166676814496,296.7025583129497,296.2353454238432,256384.23760354804,1,2,2,48
508,64569.09011621557,60746.633053057034,73983.03741112295,71913.44568285144,490.0774264247359,463.1618074567916,517.9665077320859,555.725336199003,220.02923862416202,302.9733047553853,277.4772666020431,281.3953591663977,211948.50538067552,1,3,1,57
509,79642.56182294487,90214.0062391566,90053.86539243038,71740.72432779093,249.29283401592292,248.9751527097816,320.90950199462213,230.4463446200466,294.88905046627445,301.7874585294416,312.87271714580106,287.81741559990434,134508.77697060345,1,2,2,60
510,65493.112448208354,69053.17672611796,61778.68884634939,91248.74994113922,229.60099275432424,266.1239790945435,220.8363263786233,322.91683935300637,228.08574069940184,209.34224873509328,256.2178786934569,232.34337999867682,282598.2470870849,1,3,2,64
511,80676.05787799189,80447.07775818171,79145.66972988602,86056.01797989252,401.7093799593874,423.34240204346224,381.6680948642421,496.3573094064744,148.57050460869183,167.97793823347598,162.98860959327735,188.2979509068216,271876.79352926504,1,3,2,28
512,77135.75266018578,79464.60079516954,70030.00476701246,83524.21308779782,417.6962122026187,433.97963765698347,432.80143274686657,428.46677271006536,308.0665953332881,377.3862386983438,346.2335732675885,359.2433762833064,233370.9941090394,1,1,2,32
513,66817.1612310459,69659.3933684518,57131.05206345079,65484.89405917221,409.5054779356041,463.03584953634424,476.20111955447993,457.07243736260574,172.17936110509592,217.11869627483895,203.7858119575631,136.95980577816368,128795.64323193886,1,1,1,56
514,58310.054039946604,63336.334092525,73750.97116526234,47881.247847513645,325.8243106033759,404.7832693180245,342.82908152161497,425.8286769680597,155.25051559855544,159.3990642627978,154.1949699792265,198.28753574829216,152837.07966701913,1,1,2,33
515,70112.24460848597,83865.65162607367,66368.04093347365,75624.0135207747,325.1942377281706,358.70109256206575,358.0254464439277,424.4421316000345,228.57956466484038,214.12765235206885,198.733430662047,234.293529410493,190873.26271394017,1,1,2,56
516,87160.70745908066,104792.81254276387,80151.74099306462,98370.5269555969,404.1775147403573,415.53620653031464,461.3185925012804,422.6856615144989,153.50334323146416,157.91574978613085,166.04137002153462,162.81148519829873,127833.7185542327,1,1,1,28
517,80711.12660516618,95226.28680941515,80100.44724396481,78178.05826394896,367.215186497392,386.6514714295217,422.4657383132655,433.01949506636925,208.6323472057727,256.67180704848636,213.9132607795808,196.4620747266924,270771.7211360724,1,3,1,27
518,55936.33979914747,55520.045980191804,50045.213626838355,38872.49432239792,167.3955375099399,105.42857016892813,189.38179001409847,267.98591147682066,242.42969364118102,270.9777649146486,302.6029496685869,258.5419611594775,165867.10467869174,1,1,2,58
519,75853.33508996453,89486.03003803291,82502.93992876605,62937.799798671316,318.0721151013018,381.27139065200583,400.46290452644644,380.17483639801696,255.44563214214216,264.6144712631296,275.8553056365664,264.26862024452186,56354.93150027828,1,1,2,59
520,93273.48107278788,78158.97295370525,107837.356680284,112969.74822380238,274.01768547301106,342.9008889488234,302.1035679757821,295.87990903076803,157.12188252477918,175.00486180340496,174.2422140016158,155.63094301231277,193750.78751847503,1,2,1,22
521,39345.59674783735,44088.35955766366,42436.01978242557,37413.08715782149,423.7792863040262,448.0204381103277,406.15161966910546,422.6937374535932,209.37941932292924,204.64542919198638,218.69411270093602,183.8915769426476,163858.0996138362,1,2,2,66
522,94459.40192561227,96704.31804583821,63836.80167019492,85783.5756624612,649.7337099183841,672.4029089671188,722.8192784371838,705.9224631252606,319.0610513518581,367.29964757736957,330.54640063259546,315.1390373647413,168769.9492298728,1,3,2,59
523,55299.144331277785,74151.73696156057,64477.36079917602,88502.628702469,402.017501505508,399.19722509182617,396.4015631239945,421.0120643774275,295.9031721931282,269.42245959838925,305.9228493976541,296.179886520029,142583.76760848932,1,3,2,52
524,92680.64730296186,98110.8182740206,89537.64657069684,74579.71494956697,314.33015172625284,369.29519781051073,304.3654359908038,381.8957834171867,375.7899311486711,439.61806778109224,455.5918755155609,417.00700611929926,232699.27362227696,1,2,2,51
525,55910.57072760914,67683.1237612466,62035.7740979234,53829.89448339381,435.2115999421056,517.0583607947192,479.18162498888955,454.54811840590014,326.35903746549144,346.8520958283439,388.22596418353623,355.52738293035935,249341.4028772162,1,2,2,26
526,29922.444313789503,41945.10819587079,36372.8239890012,32370.855558299223,449.21500838267485,452.9143021702328,476.194987392892,428.3027727106609,324.23441607250186,365.6839757533489,343.48425802968495,340.21604870059406,190637.7804608957,1,1,2,38
527,43638.527024081086,52828.910940601636,50058.420211046854,71720.17845982734,415.43023889792704,450.68858812139695,449.6762400147882,464.75679232982804,128.27191392733883,170.62289683821686,145.7083632574448,112.83692935063999,169653.7362904321,1,1,2,53
528,74688.65900315823,71433.08852736464,81755.39231501566,110862.45144196384,433.35863608631956,494.9399871536541,486.40380444525755,408.0389337752996,278.90842908394046,312.80478080893573,342.6859505381435,320.997646600546,174024.22555743746,1,3,2,33
529,74646.40319491448,76747.67740149715,84896.48626490988,96467.8984154622,541.7280317806297,583.480259706033,545.1655271702592,632.7493842427975,251.01815095540968,239.45018367226382,242.7522154063217,225.65767028674884,183864.87927154388,1,2,2,69
530,48506.7830393355,62531.01426251479,66865.36383522741,73664.43836022542,264.0859842295745,280.3120538672175,296.3760607171132,226.55171549623734,186.11591483901643,207.2450323542421,219.50529855542362,218.85374175671873,147469.88999595927,1,3,1,66
531,87730.04523919019,94503.82560263496,87613.85529777323,84066.52413275652,440.511646601022,496.4013730339815,466.9791428204168,395.423470314856,227.13521454857852,261.54581380249965,240.73802464888578,240.12282718346307,214497.28167430047,1,1,1,65
532,46648.783212739894,28513.446968974342,40930.57071821297,75979.52605818505,300.3514282184168,301.4575533089174,266.8379643235256,292.3925247101696,305.37654791271444,292.47759365414413,319.4001398034187,311.8673902408482,216411.81232711676,1,3,1,38
533,76603.17149248588,83229.86783654884,95239.88350207846,82693.84784243359,438.91792922634806,417.5311556552277,481.41299235062115,464.15717991880535,265.3691044371352,321.1161347560384,313.188819613243,282.8386944689786,262210.868745887,1,3,2,45
534,51063.20924894719,63506.959783944796,62491.9409213361,68576.32997149696,255.5416372994825,288.0506659638817,304.7857819562168,347.8892569452122,201.47062302634512,184.637796240259,165.35818321688274,193.21019191377417,243048.3351848097,1,3,2,36
535,64357.515710045496,66190.42546929387,76886.63057527042,65380.40376239251,334.5257869833514,330.1179231028543,450.4034196876716,359.99200153427944,305.14586708028486,286.1347293863885,306.8356895128161,312.9166581299575,138102.06444171927,1,1,2,47
536,75811.90276443899,104692.6362591682,95661.22845033709,76927.48461641412,353.84270778574154,381.2058861472475,305.1739265093073,363.0944003489297,179.73791696954612,157.6425302299547,167.5088037218805,199.39302307694135,216229.86492220906,1,3,1,38
537,50643.11147916909,55962.38163116909,69103.06286181854,87737.36658826271,431.6928002326929,470.7032618268076,538.6551029647135,514.969109374015,245.65589923915485,220.78266485853592,307.4500154073356,305.048025218249,140552.84481252657,1,1,1,46
538,60204.41918928627,68698.0174815348,83449.55326503754,80404.7443114781,439.41985256460566,499.9764719800787,480.0207014984592,465.7184797802033,219.99784753905124,241.14160333557933,250.99255599816732,188.99233137732634,199778.3398579013,1,2,2,67
539,94110.01353936542,96175.18712301672,81173.71423944569,121896.48810034455,263.19140879023035,253.34630579914204,226.91371092216025,279.6107171357537,227.47363226607317,220.11114849300805,236.2526911842049,211.72314700713892,165227.36309612257,1,3,1,38
540,62658.89617770666,67700.28649662685,70912.00907348936,72292.0851857127,393.0143266334235,341.79205494803807,389.68475679303515,369.5100233613241,247.62618921343102,302.2014246411381,321.4496954448873,289.67566844246096,126025.90157107545,1,3,1,52
541,95968.75563383666,93426.59411163992,94521.2206995309,83988.34419495647,268.0703538526549,338.24060813454037,337.3663917652067,331.5197300313451,156.42939973572817,176.54758770550464,174.70246455359555,131.3714562162827,185816.20809079133,1,1,2,26
542,56192.384025721374,43337.75746079892,77538.07199764535,48655.71891367032,260.04993811785005,278.60341937887324,305.2735090194179,270.25441915698445,386.035104101834,395.29464282011907,433.30184100277035,391.2252156844341,35284.40182447829,1,3,2,48
543,88621.7486371004,85130.60059594091,101727.82993994527,92140.56219527482,350.20436294063535,393.8310294288282,429.95722360152826,354.17025731408046,64.64595712963566,115.24360277751057,93.93711360901285,118.06849773237442,99194.89913622248,1,1,1,62
544,102429.95884777211,107855.16545541724,101266.03012363985,99433.8691725081,354.7719002465611,348.96210457946034,411.80851381554834,374.1029402505502,195.38979743397408,204.09186662714575,216.83193773817607,190.35363736929642,170978.99227325266,1,3,2,24
545,18663.849146903518,42852.83081807419,35040.639899804686,13955.188868038858,599.9812221658733,619.2853143737709,613.7101880134173,647.4281382293415,293.3097713987132,277.9343595323545,301.1652811723827,272.95689175561307,200009.74056404032,1,2,1,49
546,61122.450575920586,86084.5276243196,66074.27089198134,82083.35036739583,426.1996524656877,455.339988290516,477.20092330405316,478.5596029062437,285.0970725172415,265.290125200995,321.0516527243539,262.29403675721915,148903.30498683132,1,2,1,68
547,89167.28910992164,104896.18152211735,96993.41974143754,83368.39148125812,249.11482541428876,307.8088371005057,273.97679863820247,214.06924783269267,238.46836898811654,225.5673152254864,196.77452467762964,226.03143085105663,95246.54883350142,1,2,1,62
548,58996.43496675171,68185.30198241408,63712.98264664432,78011.98349600994,306.4959008737916,343.85763986809565,323.88450895503615,341.2411323519945,252.47053013934266,257.45945107161396,233.42325419457373,236.17476944812495,138183.1963118006,1,3,2,27
549,78251.22653451285,80464.82136116452,91743.11505028488,91864.92131571025,472.4933804664056,514.8758824243542,495.7810117386154,479.3304575518355,250.39007456540858,269.2035705289283,262.46059440017126,295.69201527715165,192041.89892217037,1,3,1,61
550,59465.02437871411,66327.01049059008,65182.480074224775,59097.99938587505,565.8738446968995,599.1966467542213,587.5489975036509,634.9371390322813,183.65087012588182,255.6218329190754,234.50620751479929,198.01611384502115,209150.27517283615,1,2,1,31
551,77323.5467550752,99577.38463799386,85121.1929181252,103493.78774408909,244.43444774992173,195.09275311999363,242.51443903429782,264.01903073196814,351.30749158443496,408.38252711466043,321.133896244507,352.3543257203697,182383.85178435812,1,2,2,61
552,67869.65312832994,75232.21477033947,68193.83331069237,60129.32887408922,179.60212269958015,241.03044406071723,190.11782501727188,227.2439568381541,293.4337560919064,330.2756351553546,276.2354713196161,338.88428973990597,242686.53144314684,1,1,2,32
553,98164.96838907295,90080.56632782184,96334.88317643695,107280.02018690771,538.6560310336346,614.348944709763,556.256695340655,565.9815197950943,279.2133462948776,349.6825859077539,363.22784791797596,310.9242823679855,214931.5224818063,1,1,1,45
554,79035.7421642593,80076.6454964939,99174.52111042468,88780.18246167302,394.6448994595954,460.28463849234623,453.33499157057355,465.52553522529325,151.53491308832974,187.122006896288,185.06124989563347,130.39623384799307,129592.49301427358,1,2,2,37
555,80956.3058838154,94322.6132596982,74133.4825414221,85938.23419854182,285.7061388352056,307.7123636620908,332.03264326015244,267.2667989500634,234.56213665440308,232.9636855941,246.06911091152,269.2324415945076,169352.50052877225,1,2,2,61
556,63180.48920904692,78661.86344651152,60029.40786504607,52308.77147847092,438.5295320478078,471.37459160439977,447.8349986094952,401.4035875044604,203.7281491308783,229.9657573984922,233.23617705912335,240.66066295311037,103387.26394372561,1,3,1,68
557,62052.950248216745,68245.70885363358,69628.9004319632,83310.1387965021,79.7086891953018,163.23808001994715,177.45476521639142,98.14909610125451,137.74947548381718,209.8183088667916,172.47870841982635,186.93983344641856,178893.184280665,1,2,2,39
558,60947.50094470412,78182.9829792079,62086.15174137613,82501.49629862653,407.29075071856505,448.9423112084173,392.5246330648627,399.3333063499089,255.46052881121372,268.34205986311235,298.7601478466919,243.9374617807535,239918.3528245974,1,1,1,35
559,84789.38005043511,65157.32082209762,77268.69926041237,77755.51491869769,408.95562316542083,462.4379004237318,423.6988809305424,453.03704931395737,186.69619239809452,186.20179340005322,194.33945553633512,237.237453894559,204395.3104032251,1,1,2,56
560,69435.82352655158,72618.60273392171,72841.22203809427,82192.61849167517,471.75613341317126,494.34165070479213,512.241683424154,403.1460397334972,253.49007244862773,279.74841792571357,306.1646029094903,286.966784685795,241088.94286961522,1,1,2,22
561,76942.40738730157,94402.35135161456,67734.70685508382,91419.1124324399,266.66661389427753,259.3628071080151,294.63763722244613,338.2926897271398,142.24305067089307,160.03408729178247,168.93310032720777,154.19589608404883,169972.1684447461,1,1,1,46
562,124111.216452994,113179.38322136342,109412.46915394512,102298.83379249215,378.9538954873584,413.23846507048813,411.1126480111202,412.5020820256889,347.3581419451723,367.45380725448445,366.5860898581789,373.4677057075056,247539.03483315418,1,1,1,34
563,90849.48683142361,89059.10870367097,122071.64106371757,84613.56035006349,274.4918746354932,315.1548592695205,231.84438327546928,260.424366966348,168.1787765929515,211.7737758613798,203.8330484938961,197.23213095173918,168138.57027028545,1,1,2,53
564,76130.45747562598,54815.04782900843,78993.2300642713,90553.75102998687,415.89429494815096,446.8092688269808,426.039597109571,428.56678467611914,224.12854834223322,271.87131766786064,258.6306521780067,263.948219925929,260159.12242624443,1,2,2,64
565,95813.64257412087,119923.23439138583,95065.51821603996,108665.52122040965,280.3067960146302,351.08212354340037,255.6494896395598,343.2411302040502,308.53912789930945,332.7832710262555,333.6971782272234,322.9835654827979,186224.34738651515,1,1,2,41
566,56705.6036565718,64636.95276935331,76857.07347876334,63373.948352409585,344.53092045383215,356.3354007222746,322.56139895401185,377.1731465431657,178.21128954578185,198.375457772397,206.64702011142057,205.86678604167832,210065.2675631968,1,1,1,59
567,36248.498421004675,41647.942075064035,46045.47502028247,26360.370928853292,261.74151005392565,363.4480762153704,260.35878435831194,333.39065239759606,290.0528558730559,295.39354751951373,350.86918812281726,316.29665140077765,245235.0868390678,1,1,2,42
568,56080.99930724686,65877.44419648567,71771.24682273479,52107.36680992061,439.026434748612,412.33501358114836,433.8361295763509,424.12622530045235,136.0821311354963,125.47743326730117,130.8377304055362,132.72963090104278,157709.4288025633,1,1,1,68
569,37756.1305560208,57704.84107089741,41058.28922600212,35916.968631317315,439.7667047808781,498.4253678395153,469.37949587669897,473.4249546115144,333.17889925625394,348.00958109104243,344.47423990439586,402.41222768076017,191253.99057922355,1,2,2,23
570,64758.56792695388,71430.75257931749,84687.7027524485,60280.28482973506,370.8685076552494,352.58233123873777,361.94316453789406,348.79717608855265,235.31312750921163,258.0824510777949,233.01802937717449,221.8640686271561,230211.56848882948,1,3,2,60
571,75195.50645636194,74974.06964600684,55907.00928520496,54241.90589804149,357.1488546816205,346.60713950533875,423.7520556237166,455.3512056473324,171.30545574216404,212.68474599784858,204.9529983727771,210.5321668431833,174344.12638578715,1,3,2,42
572,105972.44895615801,115259.42273121119,100853.04867979662,130628.94554151743,218.64126965141907,249.08762724767084,261.8124929606865,274.3217438412445,197.7144405209337,238.12937966697893,256.89482612136936,233.5985900479508,126123.75378893633,1,3,2,66
573,80026.7996436245,99379.35024070612,88505.00429612072,101098.0525644549,333.73312695022645,326.3171542466926,313.00010233478173,455.44262286805053,300.7938540913546,284.9400878757804,346.57541391472256,337.8006672744661,283615.7550263826,1,3,2,28
574,74826.15070264808,73916.26410981487,79573.59181751621,56519.15764671982,357.90051054235016,390.136701354841,397.47837742222976,380.9512522933087,166.1648656459492,203.23539293399952,157.04420464319614,231.0053772995505,151149.73397774153,1,1,1,43
